DEPARTAMENTO,MUNICIPIO,NUMERO_DEL_PREDIO,NUMERO_DE_ORDEN,TOTAL_REGISTROS,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA,AVALUO,VIGENCIA,NUMERO_PREDIAL_ANTERIOR
27,495,0100000000090016000000000,1,1,A,74,0,3374000,1012022,10000090016000
27,495,0100000000090017000000000,1,1,A,50,20,3471000,1012022,10000090017000
27,495,0100000000090018000000000,1,1,A,72,0,3284000,1012022,10000090018000
27,495,0100000000090019000000000,1,1,A,61,0,2782000,1012022,10000090019000
27,495,0100000000090020000000000,1,1,A,110,30,6803000,1012022,10000090020000
27,495,0100000000090021000000000,1,1,A,160,0,7297000,1012022,10000090021000
27,495,0100000000090022000000000,1,1,A,132,0,6019000,1012022,10000090022000
27,495,0100000000090023000000000,1,1,A,156,0,7114000,1012022,10000090023000
27,495,0100000000090024000000000,1,1,A,114,0,5198000,1012022,10000090024000
27,495,0100000000090025000000000,1,1,A,90,0,4105000,1012022,10000090025000
27,495,0100000000090026000000000,1,1,A,120,0,5472000,1012022,10000090026000
27,495,0100000000090027000000000,1,1,A,100,0,4561000,1012022,10000090027000
27,495,0100000000090028000000000,1,1,A,52,0,2371000,1012022,10000090028000
27,495,0100000000090029000000000,1,1,A,130,110,12228000,1012022,10000090029000
27,495,0100000000090030000000000,1,1,A,82,0,3740000,1012022,10000090030000
27,495,0100000000090031000000000,1,1,A,124,0,5655000,1012022,10000090031000
27,495,0100000000090032000000000,1,1,A,140,0,8513000,1012022,10000090032000
27,495,0100000000090033000000000,1,2,A,123,92,12957000,1012022,10000090033000
27,495,0100000000090033000000000,2,2,A,123,92,12957000,1012022,10000090033000
27,495,0100000000090034000000000,1,1,A,100,75,10546000,1012022,10000090034000
27,495,0100000000090035000000000,1,1,A,344,89,26217000,1012022,10000090035000
27,495,0100000000090036000000000,1,1,A,52,52,6258000,1012022,10000090036000
27,495,0100000000090037000000000,1,1,A,100,0,6080000,1012022,10000090037000
27,495,0100000000090038000000000,1,1,A,100,0,6080000,1012022,10000090038000
27,495,0100000000090039000000000,1,1,A,86,0,5229000,1012022,10000090039000
27,495,0100000000090040000000000,1,1,A,30,0,1824000,1012022,10000090040000
27,495,0100000000090041000000000,1,1,A,18,0,1095000,1012022,10000090041000
27,495,0100000000090042000000000,1,1,A,18,0,1095000,1012022,10000090042000
27,495,0100000000090043000000000,1,1,A,18,0,1095000,1012022,10000090043000
27,495,0100000000090044000000000,1,1,A,67,0,4074000,1012022,10000090044000
27,495,0100000000090045000000000,1,1,A,144,0,6457000,1012022,10000090045000
27,495,0100000000090046000000000,1,1,A,218,102,15692000,1012022,10000090046000
27,495,0100000000090047000000000,1,1,A,207,0,9117000,1012022,10000090047000
27,495,0100000000090048000000000,1,1,A,250,0,9474000,1012022,10000090048000
27,495,0100000000090049000000000,1,1,A,266,0,9276000,1012022,10000090049000
27,495,0100000000090050000000000,1,1,A,148,55,8428000,1012022,10000090050000
27,495,0100000000090051000000000,1,1,A,468,0,20221000,1012022,10000090051000
27,495,0100000000090052000000000,1,1,A,287,0,10511000,1012022,10000090052000
27,495,0100000000090053000000000,1,1,A,239,0,8722000,1012022,10000090053000
27,495,0100000000090054000000000,1,1,A,130,0,6567000,1012022,10000090054000
27,495,0100000000090055000000000,1,1,A,90,0,4553000,1012022,10000090055000
27,495,0100000000090056000000000,1,1,A,264,0,11412000,1012022,10000090056000
27,495,0100000000090057000000000,1,1,A,180,105,13728000,1012022,10000090057000
27,495,0100000000090058000000000,1,1,A,186,109,30968000,1012022,10000090058000
27,495,0100000000090059000000000,1,1,A,1940,0,88472000,1012022,10000090059000
27,495,0100000000090112000000000,1,1,0,125,0,9502000,1012022,10000090112000
27,495,0100000000090112500000001,1,1,0,0,78,3724000,1012022,10000090112001
27,495,0100000000100001000000000,1,1,A,103,66,13148000,1012022,10000100001000
27,495,0100000000100002000000000,1,1,A,56,75,7279000,1012022,10000100002000
27,495,0100000000100003000000000,1,1,A,32,0,2433000,1012022,10000100003000
27,495,0100000000100003500000001,1,1,A,0,32,1061000,1012022,10000100003001
27,495,0100000000100004000000000,1,1,A,106,0,8058000,1012022,10000100004000
27,495,0100000000100004500000001,1,1,A,0,53,1759000,1012022,10000100004001
27,495,0100000000100005000000000,1,1,A,103,0,7829000,1012022,10000100005000
27,495,0100000000100005500000001,1,1,A,0,50,2016000,1012022,10000100005001
27,495,0100000000100006000000000,1,1,A,96,74,9753000,1012022,10000100006000
27,495,0100000000100007000000000,1,1,A,80,140,20534000,1012022,10000100007000
27,495,0100000000100008000000000,1,1,A,133,116,14364000,1012022,10000100008000
27,495,0100000000100009000000000,1,1,A,104,0,7906000,1012022,10000100009000
27,495,0100000000100009500000001,1,1,A,0,158,17805000,1012022,10000100009001
27,495,0100000000100010000000000,1,1,A,145,94,17002000,1012022,10000100010000
27,495,0100000000100011000000000,1,1,A,104,208,32849000,1012022,10000100011000
27,495,0100000000100012000000000,1,1,A,153,0,11629000,1012022,10000100012000
27,495,0100000000100012500000001,1,1,A,0,70,4953000,1012022,10000100012001
27,495,0100000000100013000000000,1,1,A,73,0,5548000,1012022,10000100013000
27,495,0100000000100013500000001,1,1,A,0,146,5884000,1012022,10000100013001
27,495,0100000000100014000000000,1,1,A,105,0,7983000,1012022,10000100014000
27,495,0100000000100014500000001,1,1,A,0,105,3226000,1012022,10000100014001
27,495,0100000000100015000000000,1,1,A,72,43,6088000,1012022,10000100015000
27,495,0100000000100016000000000,1,1,A,138,194,23873000,1012022,10000100016000
27,495,0100000000100017000000000,1,1,A,99,0,7526000,1012022,10000100017000
27,495,0100000000100017500000001,1,1,A,0,26,373000,1012022,10000100017001
27,495,0100000000100018000000000,1,1,A,85,0,6460000,1012022,10000100018000
27,495,0100000000100018500000001,1,1,A,0,60,2201000,1012022,10000100018001
27,495,0100000000100019000000000,1,1,A,219,137,22168000,1012022,10000100019000
27,495,0100000000100020000000000,1,1,A,154,104,21960000,1012022,10000100020000
27,495,0100000000100021000000000,1,4,S,94,0,12145000,1012022,10000100021000
27,495,0100000000100021000000000,2,4,S,94,0,12145000,1012022,10000100021000
27,495,0100000000100021000000000,3,4,S,94,0,12145000,1012022,10000100021000
27,495,0100000000100021000000000,4,4,S,94,0,12145000,1012022,10000100021000
27,495,0100000000100022000000000,1,1,A,104,208,26315000,1012022,10000100022000
27,495,0100000000100023000000000,1,1,A,108,216,28217000,1012022,10000100023000
27,495,0100000000100024000000000,1,1,A,120,85,13181000,1012022,10000100024000
27,495,0100000000100025000000000,1,1,A,146,107,16206000,1012022,10000100025000
27,495,0100000000100026000000000,1,1,A,148,148,18888000,1012022,10000100026000
27,495,0100000000100027000000000,1,1,A,87,0,6613000,1012022,10000100027000
27,495,0100000000100027500000001,1,1,A,0,72,3167000,1012022,10000100027001
27,495,0100000000100028000000000,1,1,A,100,85,11661000,1012022,10000100028000
27,495,0100000000100029000000000,1,1,A,60,0,4561000,1012022,10000100029000
27,495,0100000000100030000000000,1,1,A,72,122,11300000,1012022,10000100030000
27,495,0100000000100031000000000,1,1,A,137,0,10413000,1012022,10000100031000
27,495,0100000000100031500000001,1,1,A,0,126,3333000,1012022,10000100031001
27,495,0100000000100032000000000,1,1,A,74,122,8852000,1012022,10000100032000
27,495,0100000000100032500000001,1,1,A,0,122,3228000,1012022,10000100032001
27,495,0100000000100033000000000,1,1,A,144,0,10944000,1012022,10000100033000
27,495,0100000000100033500000001,1,1,A,0,125,1134000,1012022,10000100033001
27,495,0100000000100034000000000,1,1,A,174,0,13225000,1012022,10000100034000
27,495,0100000000100034500000001,1,1,A,0,99,3287000,1012022,10000100034001
27,495,0100000000100035000000000,1,1,A,77,0,5853000,1012022,10000100035000
27,495,0100000000100035500000001,1,1,A,0,55,1455000,1012022,10000100035001
27,495,0100000000100036000000000,1,1,A,116,0,8817000,1012022,10000100036000
27,495,0100000000100037000000000,1,1,A,93,0,7068000,1012022,10000100037000
27,495,0100000000100037500000001,1,1,A,0,186,4323000,1012022,10000100037001
27,495,0100000000100038000000000,1,1,A,108,0,8207000,1012022,10000100038000
27,495,0100000000100038500000001,1,1,A,0,163,6568000,1012022,10000100038001
27,495,0100000000100039000000000,1,1,A,24,0,456000,1012022,10000100039000
27,495,0100000000100039500000001,1,1,A,0,24,343000,1012022,10000100039001
27,495,0100000000100040000000000,1,1,A,11,0,209000,1012022,10000100040000
27,495,0100000000100040500000001,1,1,A,0,11,838000,1012022,10000100040001
27,495,0100000000100041000000000,1,1,A,135,0,8207000,1012022,10000100041000
27,495,0100000000110001000000000,1,1,A,74,0,3374000,1012022,10000110001000
27,495,0100000000110001500000001,1,1,A,0,63,2792000,1012022,10000110001001
27,495,0100000000110002000000000,1,1,A,74,0,5624000,1012022,10000110002000
27,495,0100000000110002500000001,1,1,A,0,39,558000,1012022,10000110002001
27,495,0100000000110003000000000,1,1,A,65,0,4942000,1012022,10000110003000
27,495,0100000000110003500000001,1,1,A,0,38,545000,1012022,10000110003001
27,495,0100000000110004000000000,1,1,C,75,0,5701000,1012022,10000110004000
27,495,0100000000110004500000001,1,1,C,0,75,2983000,1012022,10000110004001
27,495,0100000000110005000000000,1,1,A,32,0,2433000,1012022,10000110005000
27,495,0100000000110005500000001,1,1,A,0,28,402000,1012022,10000110005001
27,495,0100000000110006000000000,1,1,S,1918,0,145780000,1012022,10000110006000
27,495,0100000000110006500000001,1,1,A,0,40,1325000,1012022,10000110006001
27,495,0100000000110007000000000,1,1,S,75,0,5701000,1012022,10000110007000
27,495,0100000000110008000000000,1,1,A,159,78,13705000,1012022,10000110008000
27,495,0100000000110008500000001,1,1,A,0,94,3787000,1012022,10000110008001
27,495,0100000000110009000000000,1,1,A,84,0,6384000,1012022,10000110009000
27,495,0100000000110009500000001,1,1,A,0,80,2594000,1012022,10000110009001
27,495,0100000000110010000000000,1,1,A,89,65,8922000,1012022,10000110010000
27,495,0100000000110010500000001,1,1,A,0,49,842000,1012022,10000110010001
27,495,0100000000110011000000000,1,1,A,103,0,7829000,1012022,10000110011000
27,495,0100000000110011500000001,1,1,A,0,82,2719000,1012022,10000110011001
27,495,0100000000110012000000000,1,1,A,97,0,7374000,1012022,10000110012000
27,495,0100000000110012500000001,1,1,A,0,68,2024000,1012022,10000110012001
27,495,0100000000110013000000000,1,1,A,33,0,2508000,1012022,10000110013000
27,495,0100000000110013500000001,1,1,A,0,33,473000,1012022,10000110013001
27,495,0100000000110014000000000,1,1,A,50,0,3799000,1012022,10000110014000
27,495,0100000000110014500000001,1,1,A,0,45,645000,1012022,10000110014001
27,495,0100000000110015000000000,1,1,A,288,274,30891000,1012022,10000110015000
27,495,0100000000110016000000000,1,1,A,78,0,5929000,1012022,10000110016000
27,495,0100000000110016500000001,1,1,A,0,67,960000,1012022,10000110016001
27,495,0100000000110017000000000,1,1,A,154,0,7023000,1012022,10000110017000
27,495,0100000000110042000000000,1,1,0,110,0,8361000,1012022,10000110042000
27,495,0100000000110042500000001,1,1,A,0,76,1531000,1012022,10000110042001
27,495,0100000000110043000000000,1,1,0,122,0,5564000,1012022,10000110043000
27,495,0100000000110043500000001,1,1,A,0,31,361000,1012022,10000110043001
27,495,0100000000110056000000000,1,1,A,99,0,7526000,1012022,10000110056000
27,495,0100000000120001000000000,1,1,A,38016,0,7223629000,1012022,10000120001000
27,495,0100000000130001000000000,1,1,A,1225,0,232770000,1012022,10000130001000
27,495,0100000000130002000000000,1,1,0,703,0,133581000,1012022,10000130002000
27,495,0100000000130003000000000,1,1,A,1134,0,215477000,1012022,10000130003000
27,495,0100000000130004000000000,1,1,A,120,0,22802000,1012022,10000130004000
27,495,0100000000130005000000000,1,1,A,90,0,17103000,1012022,10000130005000
27,495,0100000000130006000000000,1,3,A,1200,0,228019000,1012022,10000130006000
27,495,0100000000130006000000000,2,3,A,1200,0,228019000,1012022,10000130006000
27,495,0100000000130006000000000,3,3,A,1200,0,228019000,1012022,10000130006000
27,495,0100000000140001000000000,1,1,0,278,0,52825000,1012022,10000140001000
27,495,0100000000140001500000001,1,1,A,0,85,5408000,1012022,10000140001001
27,495,0100000000140002000000000,1,1,0,133,0,25273000,1012022,10000140002000
27,495,0100000000140002500000001,1,1,A,0,140,14454000,1012022,10000140002001
27,495,0100000000140003000000000,1,1,0,140,0,26601000,1012022,10000140003000
27,495,0100000000140003500000001,1,1,A,0,108,12690000,1012022,10000140003001
27,495,0100000000140004000000000,1,1,0,560,208,121380000,1012022,10000140004000
27,495,0100000000140005000000000,1,1,0,609,186,127631000,1012022,10000140005000
27,495,0100000000140006000000000,1,1,A,243,0,46175000,1012022,10000140006000
27,495,0100000000140007000000000,1,1,A,167,0,31732000,1012022,10000140007000
27,495,0100000000140008000000000,1,1,0,438,0,83226000,1012022,10000140008000
27,495,0100000000140008500000001,1,1,A,0,385,18711000,1012022,10000140008001
27,495,0100000000140009000000000,1,1,A,159,0,30212000,1012022,10000140009000
27,495,0100000000140010000000000,1,1,A,2330,348,474215000,1012022,10000140010000
27,495,0100000000140011000000000,1,1,A,334,0,63466000,1012022,10000140011000
27,495,0100000000140012000000000,1,1,A,195,0,37054000,1012022,10000140012000
27,495,0100000000150001000000000,1,1,A,98,196,35835000,1012022,10000150001000
27,495,0100000000150003000000000,1,1,A,310,78,38978000,1012022,10000150003000
27,495,0100000000150004000000000,1,1,A,288,69,35049000,1012022,10000150004000
27,495,0100000000150005000000000,1,1,A,304,0,27728000,1012022,10000150005000
27,495,0100000000150005500000001,1,1,A,0,97,2567000,1012022,10000150005001
27,495,0100000000150006000000000,1,1,A,329,0,30008000,1012022,10000150006000
27,495,0100000000150006500000001,1,1,A,0,428,8622000,1012022,10000150006001
27,495,0100000000150007000000000,1,1,A,426,0,38855000,1012022,10000150007000
27,495,0100000000150007500000001,1,1,A,0,93,4801000,1012022,10000150007001
27,495,0100000000150009000000000,1,1,A,352,0,32105000,1012022,10000150009000
27,495,0100000000150009500000001,1,1,A,0,93,6694000,1012022,10000150009001
27,495,0100000000150011000000000,1,1,A,522,0,47610000,1012022,10000150011000
27,495,0100000000150011500000001,1,1,A,0,92,5856000,1012022,10000150011001
27,495,0100000000150012000000000,1,1,A,1367,0,124682000,1012022,10000150012000
27,495,0100000000150013000000000,1,1,A,3540,513,374190000,1012022,10000150013000
27,495,0100000000150014000000000,1,1,I,8573,0,1629004000,1012022,10000150014000
27,495,0100000000150015000000000,1,1,G,1145,0,52218000,1012022,10000150015000
27,495,0100000000150016000000000,1,1,A,2376,0,108354000,1012022,10000150016000
27,495,0100000000150017000000000,1,1,A,5511,314,272932000,1012022,10000150017000
27,495,0100000000150018000000000,1,1,A,1670,0,76159000,1012022,10000150018000
27,495,0100000000150019000000000,1,1,A,1640,250,112793000,1012022,10000150019000
27,495,0100000000150020000000000,1,1,A,450,0,20522000,1012022,10000150020000
27,495,0100000000150021000000000,1,1,A,1602,0,73058000,1012022,10000150021000
27,495,0100000000150022000000000,1,1,A,4254,0,203976000,1012022,10000150022000
27,495,0100000000150023000000000,1,1,A,500,106,98526000,1012022,10000150023000
27,495,0100000000150023500000001,1,1,A,0,148,24121000,1012022,10000150023001
27,495,0100000000150024000000000,1,1,A,500,0,17102000,1012022,10000150024000
27,495,0100000000150024500000001,1,1,A,0,72,5491000,1012022,10000150024001
27,495,0100000000150025000000000,1,1,A,6759,44,374891000,1012022,10000150025000
27,495,0100000000150025500000001,1,1,A,0,45,645000,1012022,10000150025001
27,495,0100000000150026000000000,1,1,A,2983,0,566816000,1012022,10000150026000
27,495,0100000000150026500000001,1,6,A,0,1296,146044000,1012022,10000150026001
27,495,0100000000150026500000001,2,6,A,0,1296,146044000,1012022,10000150026001
27,495,0100000000150026500000001,3,6,A,0,1296,146044000,1012022,10000150026001
27,495,0100000000150026500000001,4,6,A,0,1296,146044000,1012022,10000150026001
27,495,0100000000150026500000001,5,6,A,0,1296,146044000,1012022,10000150026001
27,495,0100000000150026500000001,6,6,A,0,1296,146044000,1012022,10000150026001
27,495,0100000000150027000000000,1,1,A,17680,0,1612553000,1012022,10000150027000
27,495,0100000000150027500000008,1,1,A,0,31,446000,1012022,10000150027008
27,495,0100000000150028000000000,1,1,0,300,0,10262000,1012022,10000150028000
27,495,0100000000150029000000000,1,1,A,450,0,15391000,1012022,10000150029000
27,495,0100000000150030000000000,1,1,0,300,0,10262000,1012022,10000150030000
27,495,0100000000150031000000000,1,1,A,3360,0,114921000,1012022,10000150031000
27,495,0100000000150032000000000,1,1,0,210,0,7181000,1012022,10000150032000
27,495,0100000000150033000000000,1,1,A,90,0,3079000,1012022,10000150033000
27,495,0100000000150034000000000,1,1,A,560,0,19155000,1012022,10000150034000
27,495,0100000000150035000000000,1,1,0,280,0,9578000,1012022,10000150035000
27,495,0100000000150036000000000,1,1,A,208,0,7114000,1012022,10000150036000
27,495,0100000000150037000000000,1,1,A,208,0,7114000,1012022,10000150037000
27,495,0100000000150038000000000,1,1,A,208,0,7114000,1012022,10000150038000
27,495,0100000000150039000000000,1,1,A,208,0,7114000,1012022,10000150039000
27,495,0100000000150040000000000,1,1,A,208,0,7114000,1012022,10000150040000
